Wavelength,Excitation,Emission
300,5.83393943696969,0
301,5.46181818757576,0
302,5.12887443991342,0
303,4.83510819398268,0
304,4.58051944978354,0
305,4.39264068614718,0
306,4.21601733376623,0
307,4.05541126406926,0
308,3.93116883982683,0
309,3.82164501212121,0
310,3.72034634112554,0
311,3.61645021212121,0
312,3.53246758528138,0
313,3.41991351688311,0
314,3.29220785367965,0
315,3.14458878614718,0
316,3.02510824891774,0
317,2.92467532857142,0
318,2.83896107359307,0
319,2.78787883290043,0
320,2.76277067792207,0
321,2.73549795670995,0
322,2.67792216406926,0
323,2.58138534415584,0
324,2.45670999393939,0
325,2.34329005714285,0
326,2.22770563376623,0
327,2.12510821904762,0
328,2.03246750952381,0
329,1.98484844458874,0
330,1.9558441069264,0
331,1.9480518991342,0
332,1.9415584012987,0
333,1.96493504199134,0
334,2.00476190779221,0
335,2.04805195714285,0
336,2.1017316017316,0
337,2.18787877878788,0
338,2.28181817878788,0
339,2.40606061991342,0
340,2.50779226320346,0
341,2.62034638917749,0
342,2.73939397056277,0
343,2.85151517099567,0
344,2.96753252900432,0
345,3.10303033636363,0
346,3.23593074761904,0
347,3.38787882207792,0
348,3.54761909090909,0
349,3.74199135670995,0
350,3.95108221341991,0
351,4.15974021818181,0
352,4.37705628571428,0
353,4.6030303060606,0
354,4.80000003116882,0
355,5.00606069913419,0
356,5.20779225887445,0
357,5.42034634935064,0
358,5.63939398008657,0
359,5.8515151060606,0
360,6.06753243896103,0
361,6.29393942380952,0
362,6.54199147056276,0
363,6.81385292554112,0
364,7.0649352138528,0
365,7.35064944458873,0
366,7.65108234242423,0
367,7.95108229177488,0
368,8.25974034372293,0
369,8.56796547056276,0
370,8.90000009004328,0
371,9.2138528164502,0
372,9.52510825541124,0
373,9.86450210043289,0
374,10.2069263484848,0
375,10.5805194575757,0
376,11.0004329034632,0
377,11.4688311779221,0
378,11.9943722943723,0
379,12.5727273636363,0
380,13.1865799350649,0
381,13.825108025974,0
382,14.4554113419913,0
383,15.1038961904762,0
384,15.7943723809524,0
385,16.5285714242424,0
386,17.3194806666666,0
387,18.1822513376623,0
388,19.1056277402597,0
389,20.0852814891775,0
390,21.1147189393939,0
391,22.1943725541125,0
392,23.3086580995671,0
393,24.468398038961,0
394,25.6913416190476,0
395,26.9506487229437,0
396,28.2792199177489,0
397,29.6792196580086,0
398,31.1506483203463,0
399,32.6822502510822,0
400,34.2653671082251,0
401,35.9225099567099,0
402,37.6316011645021,0
403,39.3774889783549,0
404,41.1714283419913,0
405,43.0086579264069,0
406,44.8913424632034,0
407,46.8376623030302,0
408,48.8255404891774,0
409,50.8727269870129,0
410,52.955411095238,0
411,55.0562775974025,0
412,57.1735933679653,0
413,59.2878792294371,0
414,61.4281395584415,0
415,63.5766237662337,0
416,65.7203466839826,0
