Wavelength,Excitation,Emission
300,5.78909079212121,0
301,5.1872726630303,0
302,4.65406923891775,0
303,4.18948051978355,0
304,3.7935065056277,0
305,3.48225104761904,0
306,3.23160171645021,0
307,3.00865802337662,0
308,2.84935068961039,0
309,2.72077925844155,0
310,2.62987016103896,0
311,2.56147193030303,0
312,2.49783554415584,0
313,2.48051950952381,0
314,2.49134198095238,0
315,2.55670996623376,0
316,2.70519485021645,0
317,2.90562775324675,0
318,3.18051948398268,0
319,3.4926407095238,0
320,3.83419914069264,0
321,4.18874459393939,0
322,4.51255404069263,0
323,4.8238095121212,0
324,5.1164502025974,0
325,5.36450214199133,0
326,5.5792207038961,0
327,5.73809519999999,0
328,5.89826836060605,0
329,6.01688311904761,0
330,6.12207798008657,0
331,6.25714300216449,0
332,6.45194819740259,0
333,6.69004348138527,0
334,6.999567208658,0
335,7.39610402770562,0
336,7.87792217532466,0
337,8.4108226073593,0
338,8.97922087445886,0
339,9.51904767316016,0
340,9.97316019307358,0
341,10.2757576194805,0
342,10.3848484515151,0
343,10.2861471082251,0
344,9.94458865411254,0
345,9.39480507878787,0
346,8.67489164415583,0
347,7.81774877835497,0
348,6.90909079567099,0
349,5.99437224155843,0
350,5.13246749826839,0
351,4.3965367108225,0
352,3.78528136969696,0
353,3.31385281038961,0
354,2.95800866493506,0
355,2.67835498051948,0
356,2.48225108874459,0
357,2.32857143939394,0
358,2.24069265584415,0
359,2.20173159264069,0
360,2.16796536796536,0
361,2.13982683982684,0
362,2.1,0
363,2.06017316926407,0
364,2.01385281688311,0
365,1.98311686926407,0
366,1.95670991948052,0
367,1.91428565151515,0
368,1.87359298744588,0
369,1.84805184502164,0
370,1.84199123290043,0
371,1.85064924155844,0
372,1.87402587099567,0
373,1.90779212164502,0
374,1.94328998051948,0
375,1.97662333939394,0
376,2.02337660952381,0
377,2.07489177792208,0
378,2.0891774982684,0
379,2.08614718614718,0
380,2.08571428571428,0
381,2.07445887445887,0
382,2.07662337662337,0
383,2.08311688311688,0
384,2.09393939393939,0
385,2.10909090909091,0
386,2.1,0
387,2.10909090909091,0
388,2.1030303030303,0
389,2.08614718614718,0
390,2.06277056277056,0
391,2.04632035541125,0
392,2.01688311991342,0
393,1.98311686926407,0
394,1.95367961645021,0
395,1.93722937445887,0
396,1.91385272770562,0
397,1.89696959393939,0
398,1.89999989090909,0
399,1.9030302030303,0
400,1.88614708614718,0
401,1.86277046277056,0
402,1.83722933722943,0
403,1.8229436047619,0
404,1.79999989393939,0
405,1.7770562047619,0
406,1.76277053722943,0
407,1.73722946277056,0
408,1.72294379523809,0
409,1.7000001060606,0
410,1.67705639523809,0
411,1.66277066277056,0
412,1.63722953722944,0
413,1.61385291385281,0
414,1.59696979696969,0
415,1.59090919090909,0
416,1.6000001,0
417,1.59090919090909,0
418,1.59696979696969,0
419,1.60476202294372,0
420,1.63419924025974,0
421,1.67662344891775,0
422,1.71428573982684,0
423,1.76277053722943,0
424,1.79999991861472,0
425,1.82813841904762,0
426,1.87359296926407,0
427,1.91601725324675,0
428,2.00173156450216,0
429,2.11082248787878,0
430,2.21904761904762,0
431,2.35064939177489,0
432,2.49696974025974,0
433,2.64502167099567,0
434,2.7969697056277,0
435,2.95064934199134,0
436,3.12813849307359,0
437,3.30476187662337,0
438,3.49393937272727,0
439,3.69567102337662,0
440,3.92510821515151,0
441,4.16450214372294,0
442,4.41601727359307,0
443,4.70173155541125,0
444,5.001731508658,0
445,5.31601725411255,0
446,5.66450222467532,0
447,6.0341992082251,0
448,6.40779227056276,0
449,6.78311707965367,0
450,7.14458892554111,0
451,7.53419927835497,0
452,7.91861473982683,0
453,8.32207795324674,0
454,8.75541134891774,0
455,9.21601733246752,0
456,9.6926407147186,0
457,10.1987013961039,0
458,10.7207792714286,0
459,11.2896104077922,0
460,11.8805194532467,0
461,12.508658008658,0
462,13.1913419004329,0
463,13.9194805800866,0
464,14.7194806883117,0
465,15.5822514069264,0
466,16.496536991342,0
467,17.4822511471861,0
468,18.5285714545454,0
469,19.6225105670995,0
470,20.7774887748917,0
471,21.971428017316,0
472,23.2177484025974,0
473,24.512554056277,0
474,25.8298701385281,0
475,27.1878786623376,0
476,28.5627707229437,0
477,29.9264068874458,0
478,31.2748915800865,0
479,32.6043286536796,0
480,33.9151513419913,0
481,35.2164503246753,0
482,36.4731603809523,0
483,37.705628017316,0
484,38.876191047619,0
485,40.002598012987,0
486,41.0870136450216,0
487,42.1354984112554,0
488,43.1627707878787,0
489,44.1878788181818,0
490,45.2207791212121,0.111515151757576
491,46.291342021645,0.091212120939394
492,47.3982688051947,0.0867099565930736
493,48.5909096363636,0.0980086587186147
494,49.8987018311688,0.125108227316017
495,51.3316014329004,0.173593077878788
496,52.9194797186146,0.219047627619047
497,54.6701292294371,0.287878798744588
498,56.6073584458874,0.364502183116883
499,58.7242418658008,0.453246766017315
500,61.0164505757575,0.569264076883116
501,63.4822512683982,0.700865812640692
502,66.1177497792207,0.885281374761904
503,68.9017320432899,1.12857139541125
504,71.8181824502164,1.40129865935065
505,74.8225110259739,1.75800866632034
506,77.9060599999999,2.2000000404329
507,80.9852808138527,2.73290045627705
508,84.0233760216449,3.38658013896103
509,86.9571413549782,4.16406927445887
510,89.7324668701297,5.12337661601731
511,92.30649312987,6.27835495367964
512,94.6164497056276,7.65194812077921
513,96.5818172683981,9.26883113246752
514,98.177488125541,11.1891773484848
515,99.303030147186,13.4095235883117
516,99.9086580649349,15.954978038961
517,99.9506489826838,18.8329003324675
518,99.3982685541124,22.0952381255411
519,98.2134202727271,25.7722944069264
520,96.3593078225107,29.8623376363636
521,93.8380956623375,34.3177485238095
522,90.6727274805194,39.1670988744588
523,86.8982690562769,44.3047609350649
524,82.5731606017315,49.6731587186147
525,77.7965359350648,55.1800854891774
526,72.6640681948051,60.7199131991341
527,67.3134187662337,66.2359307012986
528,61.8290036060605,71.6255414545454
529,56.3506483593073,76.7554118874458
530,50.9679645497835,81.558009155844
531,45.7623371861471,85.9277058874458
532,40.7870127835497,89.8116878528137
533,36.1030298268398,93.1030294718613
534,31.734632038961,95.7380951948051
535,27.7285717748917,97.7380953203462
536,24.0792212727272,99.1030307402596
537,20.8194809220779,99.8207794978354
538,17.9316020203463,99.958009108225
539,15.398701487013,99.5805198658007
540,13.2000001831169,98.7402594588743
541,11.3194806207792,97.5004328658007
542,9.6835497177489,95.9000003679652
543,8.2831169125541,94.0177495064934
544,7.0779221121212,91.8748922380951
545,6.04285714891774,89.5129867619046
546,5.15714283982683,86.9779217575756
547,4.42207793852813,84.3311678441557
548,3.80779215800865,81.5991326406925
549,3.29523806363636,78.8415565627705
550,2.87012980952381,76.0675304718614
551,2.51341988095238,73.3220766536796
552,2.21471862987013,70.5974014329003
553,1.95714289134199,67.9147174588744
554,1.75021650822511,65.2640687359306
555,1.5722944230303,62.7043288658008
556,1.39913424,60.2168827532467
557,1.2554112774026,57.84328912987
