Wavelength,Excitation,Emission
300,19.1642427866667,0
301,17.0527275566667,0
302,15.0273595195238,0
303,13.0881386752381,0
304,11.2350650238095,0
305,9.32554105887445,0
306,7.61991339783549,0
307,6.17099565541125,0
308,4.95108223766233,0
309,3.95800863333333,0
310,3.16839830952381,0
311,2.53290046813852,0
312,2.00000005593073,0
313,1.53982687922078,0
314,1.1952380947619,0
315,0.929004342510821,0
316,0.750649358225107,0
317,0.667965367922077,0
318,0.644155860086579,0
319,0.644588766320345,0
320,0.64588746047619,0
321,0.622077934285713,0
322,0.61082252099567,0
323,0.607792218268397,0
324,0.641991357575757,0
325,0.700000023722943,0
326,0.748917780086579,0
327,0.780086624891774,0
328,0.800000042121211,0
329,0.810822539134198,0
330,0.85714287134199,0
331,0.916883117489176,0
332,0.963203449696968,0
333,1.01168829099567,0
334,1.04025972103896,0
335,1.05108224372294,0
336,1.070562764329,0
337,1.11601731142857,0
338,1.21385281445887,0
339,1.29999999272727,0
340,1.37705627402597,0
341,1.47186148571428,0
342,1.54025979567099,0
343,1.60000006883117,0
344,1.65974030909091,0
345,1.72813855367965,0
346,1.82294372034632,0
347,1.89090905584415,0
348,1.96493502164502,0
349,2.06450212337662,0
350,2.17619049437229,0
351,2.32467535367965,0
352,2.48787877012987,0
353,2.67705627445887,0
354,2.87489176493506,0
355,3.02640697142857,0
356,3.16277061038961,0
357,3.30606061861471,0
358,3.43593077532467,0
359,3.59393939826839,0
360,3.76450211428571,0
361,3.96536792251082,0
362,4.16753242727272,0
363,4.37099566147185,0
364,4.61385280129869,0
365,4.85411255064934,0
366,5.07402595974025,0
367,5.31341986060605,0
368,5.56536794199133,0
369,5.82770567359307,0
370,6.08484857359307,0
371,6.36969706147185,0
372,6.71082266580086,0
373,7.0419915116883,0
374,7.38787889090908,0
375,7.75064942077921,0
376,8.11904776103895,0
377,8.51082263852813,0
378,8.90173167532466,0
379,9.32510825151514,0
380,9.76753247748916,0
381,10.220346287013,0
382,10.6705627138528,0
383,11.1112553748918,0
384,11.5645021008658,0
385,12.0389610995671,0
386,12.5298702987013,0
387,13.070563004329,0
388,13.6190479653679,0
389,14.1909091731602,0
390,14.7597403203463,0
391,15.3190476147186,0
392,15.9017314891775,0
393,16.4896104112554,0
394,17.1177488917749,0
395,17.8125542813853,0
396,18.5389613593073,0
397,19.2818183246753,0
398,20.0277059740259,0
399,20.778788051948,0
400,21.5528138528138,0
401,22.3497833766233,0
402,23.1896099523809,0
403,24.0787876147186,0
404,24.990909060606,0
405,25.8909094935065,0
406,26.7787885367965,0
407,27.6896112640692,0
408,28.6406934069264,0
409,29.6316023506493,0
410,30.6683983679653,0
411,31.7593071385281,0
412,32.9194801298701,0
413,34.124242060606,0
414,35.4043286190476,0
415,36.7748917878787,0
416,38.2445885324675,0
417,39.787013060606,0
418,41.3935062770562,0
419,43.0640691341991,0
420,44.8164503549783,0
421,46.6242423463203,0
422,48.5164502813852,0
423,50.4822506493506,0
424,52.5177476450216,0
425,54.6017306753246,0
426,56.6999994632034,0
427,58.7891772034631,0
428,60.8701303766233,0
429,62.9103905974025,0
430,64.9194822554112,0
431,66.8822531645021,0
432,68.8056292510822,0
433,70.6852825281384,0
434,72.5147195757575,0
435,74.2852809047618,0
436,76.005627134199,0
437,77.6640684372293,0
438,79.3043287359306,0
439,80.9168833549782,0
440,82.5432902380951,0.111515151757576
441,84.1584412380951,0.091212120939394
442,85.817315155844,0.0867099565930736
443,87.4844143376622,0.0980086587186147
444,89.1757559610388,0.125108227316017
445,90.8636346060605,0.15541126060606
446,92.5562763679652,0.203896116406926
447,94.1826836753245,0.303463211428571
448,95.7099573203462,0.440692643679653
449,97.0567103160172,0.635930733506493
450,98.2238091904761,0.867532453030302
451,99.1077926926406,1.1004329091342
452,99.7207787142856,1.31038961324675
453,99.9614712251081,1.49913419320346
454,99.8259740432899,1.69913419281385
455,99.2168832900431,1.96450218225108
456,98.1316027012986,2.31385287965368
457,96.5471873679652,2.79696978744588
458,94.4484859740258,3.38181825367965
459,91.8372316450215,4.07878788961038
460,88.7653695194804,4.89870127705627
461,85.2129877316016,5.84372287012986
462,81.2792205021644,6.92683972987012
463,76.9714279826839,8.14329006623375
464,72.4160164761904,9.4948051186147
465,67.6857134458873,10.9943721419913
466,62.844588142857,12.6285712082251
467,57.9943724545454,14.4285710580086
468,53.206061056277,16.4034630393939
469,48.5134204155843,18.4978354069264
470,44.0151521688311,20.7385284632034
471,39.7064946060605,23.1017319653679
472,35.6519485151515,25.5792211385281
473,31.8497838051948,28.1826842510822
474,28.3277055411255,30.8861474285714
475,25.0917742813852,33.7012989393939
476,22.1415578354978,36.5822516709956
477,19.4748913679653,39.5147195627705
478,17.1255411558441,42.4974033809523
479,15.0346322121212,45.5129869220779
480,13.1969698883117,48.5463199090908
481,11.5519482995671,51.6129861991341
482,10.0965368233766,54.7246749523809
483,8.79437216580085,57.8783550043289
484,7.62683977878787,61.0134203809523
485,6.59264064112553,64.0974029870129
486,5.6878787108225,67.1155849090908
487,4.89090898095237,70.055844125541
488,4.19999991168831,72.899134116883
489,3.60909081125541,75.6705624848484
490,3.12121205844155,78.3952375064934
491,2.71038956666666,81.0073586926406
492,2.36839826103896,83.4727263852813
493,2.0805195030303,85.7372288354977
494,1.82077923376623,87.8411253722942
495,1.58961038450216,89.7709957186146
496,1.38961039852814,91.5489189696968
497,1.22987013125541,93.2082266060605
498,1.1017316060606,94.7268406623375
499,0.97878786138528,96.0787887878787
500,0.887878786017315,97.2627708744587
501,0.804761909999999,98.2264076320345
502,0.734199148571428,98.965801103896
503,0.667532487792207,99.4740263636362
504,0.620346335238094,99.7835514242423
505,0.570562771774891,99.9285734891774
506,0.520346321645021,99.9121223766232
507,0.46753247056277,99.8060611861471
508,0.434199142424242,99.6229437445886
509,0.413852829696969,99.3402593766232
510,0.400000021515151,98.9489174112553
511,0.367965386103896,98.4398267748916
512,0.359740271688311,97.8190477489176
513,0.351082261298701,97.1125545541124
514,0.351082261298701,96.3467537662336
515,0.359740271688311,95.5346325974025
516,0.377056292467532,94.6848493549782
517,0.403030323636363,93.7445894632033
518,0.40909093090909,92.6961044848484
519,0.400000019999999,91.5432907186146
520,0.400000019999999,90.307359142857
521,0.400000019999999,89.0510826926406
522,0.40909093090909,87.8307363939393
523,0.403030323636363,86.657143134199
524,0.386147203376623,85.5060612943722
525,0.362770575324675,84.3424251861471
