Wavelength,Excitation,Emission
300,8.80848483030303,0
301,9.18212115757575,0
302,9.5090042508658,0
303,9.78913411017316,0
304,10.0225107354978,0
305,10.2147185580086,0
306,10.348051938961,0
307,10.4108225380952,0
308,10.4467532467532,0
309,10.4463203463203,0
310,10.4419913419913,0
311,10.4614718614718,0
312,10.512987012987,0
313,10.6095238095238,0
314,10.7402597402597,0
315,10.8796536796537,0
316,11.0398268398268,0
317,11.1601731601731,0
318,11.1930735930736,0
319,11.1233766233766,0
320,10.9683982683983,0
321,10.7402597402597,0
322,10.5034632034632,0
323,10.304329004329,0
324,10.2138528138528,0
325,10.238961038961,0
326,10.3987012987013,0
327,10.7017316017316,0
328,11.1281385281385,0
329,11.6718614718615,0
330,12.2891774891775,0
331,12.9982684891775,0
332,13.7930735324675,0
333,14.6476187878788,0
334,15.5822509090909,0
335,16.5683982727272,0
336,17.599567038961,0
337,18.6913419090909,0
338,19.8285713679653,0
339,21.0225107359307,0
340,22.2683981558441,0
341,23.5683980865801,0
342,24.9316019653679,0
343,26.3225114285714,0
344,27.7744593722943,0
345,29.2852814891775,0
346,30.8549783073593,0
347,32.4571425238095,0
348,34.1008655757575,0
349,35.7883115887445,0
350,37.5238099913419,0
351,39.2852821515151,0
352,41.1147196406926,0
353,42.9943729696969,0
354,44.9359312640692,0
355,46.886580064935,0
356,48.8709956493506,0
357,50.858442073593,0
358,52.8714288268398,0
359,54.8813856103895,0
360,56.9082251774891,0
361,58.9584415021644,0
362,61.0432892857142,0
363,63.1077914112553,0
364,65.1922070129869,0
365,67.2658009740259,0
366,69.3354982597402,0
367,71.3930745194804,0
368,73.4103904242423,0
369,75.3965375930735,0
370,77.3450217186146,0
371,79.2519482077921,0
372,81.1112545627705,0
373,82.9008653203462,0
374,84.6251076363635,0
375,86.3238088181817,0
376,87.9575752164501,0
377,89.5541123722942,0
378,91.0476196060605,0
379,92.4584426190475,0
380,93.7316024372293,0
381,94.8787883376622,0
382,95.9025975454544,0
383,96.8385282337661,0
384,97.6688318181817,0
385,98.3935072987012,0
386,98.9640704415583,0
387,99.416451168831,0
388,99.7242432077921,0
389,99.9164504502163,0
390,99.9822508138527,0
391,99.9086569134198,0
392,99.6896093333332,0
393,99.2926399134198,0
394,98.7069258138527,0
395,97.9614723160172,0
396,97.0298712554111,0
397,95.9298715497834,0
398,94.6614726320345,0
399,93.2160176017315,0
400,91.5956713549782,0
401,89.7848490173159,0
402,87.7835503939393,0
403,85.6177504502163,0
404,83.2913432510821,0.113333332121212
405,80.8103906883116,0.0933333330303031
406,78.2073604025973,0.0852380958225108
407,75.4658024978354,0.0890476204978355
408,72.6112565844155,0.104761907056277
409,69.6783556926406,0.134199138225108
410,66.6549793203462,0.16753247060606
411,63.582252099567,0.211255418268398
412,60.4701303463203,0.267532473419913
413,57.3173160216449,0.325108227359307
414,54.1735931991341,0.401731611948051
415,51.0359309523809,0.501731609610389
416,47.9255407705627,0.606926413116882
417,44.8653677965367,0.761471855108224
418,41.8610388398268,0.920779225238094
419,38.9584413896103,1.12683984264069
420,36.1259739437229,1.35714286619047
421,33.3831167359307,1.62900435454545
422,30.7445885757575,1.96190479670995
423,28.2251079870129,2.34891777705627
424,25.8064934848485,2.79004334155844
425,23.5238098095238,3.30259748917748
426,21.4034632683982,3.85497845497835
427,19.429870064935,4.5043291095238
428,17.569697060606,5.21688316147185
429,15.8476189610389,6.03419913809523
430,14.2329002233766,6.9645021142857
431,12.738960821645,8.02510814502163
432,11.370562765368,9.18658002467531
433,10.1190477787879,10.4818181571428
434,9.00000004025973,11.8974025852814
435,7.96277059437228,13.4640692822511
436,7.02337664675324,15.1753247662337
437,6.19783549826839,17.0069262554112
438,5.44458867835497,18.9787877705627
439,4.76406921645021,21.0645021904762
440,4.16536789307359,23.2532466709956
441,3.61341984761904,25.5783548311688
442,3.12857134458874,28.0311686623376
443,2.68225105064935,30.5987011515151
444,2.30562772597402,33.2831168917748
445,1.99437234675324,36.0718612424242
446,1.72683987116883,38.9523804805194
447,1.48354979177489,41.9164502077921
448,1.2757575864935,44.9541122813852
449,1.09264069640692,48.0441553030302
450,0.938961033896103,51.1675324112553
451,0.801731606536795,54.3012984632034
452,0.678787886536796,57.4181818787878
453,0.587878801688311,60.5147189307359
454,0.504761922034631,63.5341994242423
455,0.425108231818181,66.5038968095237
456,0.364502171385281,69.4064943463202
457,0.334199139826839,72.226840082251
458,0.307792212987013,74.9805199523808
459,0.283116883896104,77.7168823679653
460,0.262770565584415,80.3844143636362
461,0.240259746839827,82.929869138528
462,0.200000007229437,85.2705615151514
463,0.159740266320346,87.3939383766233
464,0.128138532770563,89.2956707186146
465,0.113852815238095,90.9796535454544
466,0.0969696966666665,92.5471864069263
467,0.0909090899999999,94.0441555714284
468,0.0999999999999999,95.4549779090908
469,0.0999999999999999,96.7073590606059
470,0.0999999999999999,97.7402588874458
471,0.0999999999999999,98.5567096450215
472,0.0999999999999999,99.1389613766232
473,0.0999999999999999,99.5285722380951
474,0.0999999999999999,99.7930749264068
475,0.0999999999999999,99.9536808398267
476,0.0999999999999999,99.9900438961038
477,0.0999999999999999,99.8978355108224
478,0.0999999999999999,99.6510806709955
479,0.0999999999999999,99.2138513549782
480,0.0999999999999999,98.6116872987012
481,0.0999999999999999,97.8987000562769
482,0.0999999999999999,97.13809512987
483,0.0999999999999999,96.3493507619046
484,0.0999999999999999,95.4991346666665
485,0.0999999999999999,94.5874468051947
486,0.0999999999999999,93.5541132077921
487,0.0999999999999999,92.3926411948051
488,0.0999999999999999,91.1606065497834
489,0.0999999999999999,89.8796543203462
490,0.0999999999999999,88.5822520389609
491,0.0999999999999999,87.2545458138527
492,0.0999999999999999,85.8653688398267
493,0.0999999999999999,84.4056285887445
494,0.0999999999999999,82.8748923376622
495,0.0999999999999999,81.3432893376622
496,0.0999999999999999,79.8186138484847
497,0.0999999999999999,78.3311684415583
498,0.0999999999999999,76.8675324675324
499,0.0999999999999999,75.4324674415583
500,0.0999999999999999,73.9779229826839
501,0.0999999999999999,72.4935069567099
502,0.0999999999999999,70.9549782683982
503,0.0999999999999999,69.3952372770562
504,0.0999999999999999,67.8138525064934
505,0.0999999999999999,66.2480517316016
506,0.0999999999999999,64.692641047619
507,0.0999999999999999,63.1757578354977
508,0.0999999999999999,61.6926413246752
509,0.0999999999999999,60.2389611385281
510,0.0999999999999999,58.8017312640692
511,0.0999999999999999,57.3696968181817
512,0.0999999999999999,55.9757575324675
513,0.0999999999999999,54.6064935844155
514,0.0999999999999999,53.2640694675324
515,0.0999999999999999,51.9844159783549
516,0.0999999999999999,50.7281392251081
517,0.0999999999999999,49.4800874978354
518,0.0999999999999999,48.2116891255411
519,0.0999999999999999,46.9142863376623
520,0.0999999999999999,45.6186145367965
521,0.0999999999999999,44.332900021645
522,0.0999999999999999,43.1034626666666
523,0.0999999999999999,41.9298694199134
524,0.0999999999999999,40.7787874285714
525,0.0999999999999999,39.6415585800865
526,0.0999999999999999,38.5251083766233
527,0.0999999999999999,37.418615064935
528,0.0999999999999999,36.3220782683982
529,0.0999999999999999,35.2463204978354
530,0.0999999999999999,34.2129871515151
531,0.0999999999999999,33.2064931471861
532,0.0999999999999999,32.2359299653679
533,0.0999999999999999,31.2835491688311
534,0.0999999999999999,30.3848478701298
535,0.0999999999999999,29.4956705108225
536,0.0999999999999999,28.625108
537,0.0999999999999999,27.7645021341991
538,0.0999999999999999,26.9160172337662
539,0.0999999999999999,26.1017316017316
540,0.0999999999999999,25.2926404891775
541,0.0999999999999999,24.5129872727272
542,0.0999999999999999,23.7783554155844
543,0.0999999999999999,23.0532468398268
544,0.0999999999999999,22.3645022770562
545,0.0999999999999999,21.6878785930736
546,0.0999999999999999,21.0190472077922
547,0.0999999999999999,20.3735926406926
548,0.0999999999999999,19.7160171471861
549,0.0999999999999999,19.1017317402597
550,0.0999999999999999,18.5017317575757
551,0.0999999999999999,17.9160172467532
552,0.0909090899999999,17.3645022034632
553,0.0969696966666665,16.8251083290043
554,0.113852815238095,16.2956712121212
555,0.137229440952381,15.7939394372294
556,0.162770569047619,15.295671060606
557,0.186147194761905,14.8341991298701
558,0.203030313333333,14.3675324415584
559,0.20909092,13.9112553203463
560,0.20909092,13.4584416450216
561,0.203030313333333,13.031169004329
562,0.186147194761905,12.609524069264
563,0.162770569047619,12.2311688917749
564,0.137229440952381,11.8584414675325
565,0.104761905238095,11.5112554112554
566,0.0939393933333332,11.1675324766234
567,0.113852815238095,10.8341991190476
568,0.140259744285714,10.5047618757576
569,0.148917753809524,10.1969696662338
570,0.139826843809524,9.89090917402596
571,0.137229440952381,9.60000010735929
572,0.14588745047619,9.29090916709955
573,0.128138530952381,8.99696974545453
574,0.14588745047619,8.70476200519479
575,0.165800872380952,8.4341992142857
576,0.16363637,8.16753257748917
577,0.148484853333333,7.9203464147186
578,0.120346322380952,7.67056286147185
